ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,7.313656925324352E-4,-0.00153712,-0.00202408,-0.00470084,29.8183,43.386,84.3097,200.0,88.5689,44.3415,30.1854,23.4201,19.6191,17.3327,15.9578,15.2133,14.9698,0.00470084,0.00202408,-0.00153712,-7.313656925324352E-4,0.0,1.0
1.0,0.0,8.191805288411658E-4,-0.00344858,-0.00209529,-0.00523346,29.7932,43.3266,84.0686,200.0,88.8386,44.4043,30.2114,23.4334,19.6265,17.3368,15.9598,15.2137,14.9688,0.00523346,0.00209529,-0.00344858,-8.191805288411658E-4,0.0,1.0
1.0,0.0,-9.117261437872593E-4,0.713148,-0.00220776,-0.0058009,29.7677,43.2651,83.8163,200.0,89.1244,44.4697,30.2381,23.4468,19.6338,17.3406,15.9614,15.2136,14.9671,0.0058009,0.00220776,0.713148,9.117261437872593E-4,0.0,1.0
1.0,0.0,-0.001091713751379686,1.51053,-0.00233803,-0.00688713,29.7164,43.1443,83.3308,200.0,89.6847,44.5995,30.2919,23.4745,19.6493,17.3494,15.9657,15.2146,14.9653,0.00688713,0.00233803,1.51053,0.001091713751379686,0.0,1.0
1.0,0.0,-0.0013473482135180782,2.52435,-0.00249201,-0.00841969,29.6435,42.9738,82.6531,200.0,90.4904,44.7854,30.3692,23.5145,19.672,17.3624,15.9724,15.2166,14.9632,0.00841969,0.00249201,2.52435,0.0013473482135180782,0.0,1.0
1.0,0.0,-0.0016481577638966982,3.45057,-0.00267042,-0.010214,29.5587,42.776,81.8739,200.0,91.4532,45.0053,30.4604,23.5616,19.6987,17.3776,15.9803,15.2189,14.9607,0.010214,0.00267042,3.45057,0.0016481577638966982,0.0,1.0
1.0,0.0,-0.0020017048521148873,4.49768,-0.00287069,-0.0123073,29.4604,42.5475,80.9833,200.0,92.6041,45.2652,30.5678,23.6171,19.7301,17.3957,15.9897,15.2219,14.9581,0.0123073,0.00287069,4.49768,0.0020017048521148873,0.0,1.0
1.0,0.0,-0.002413145552367553,5.50522,-0.00308666,-0.0147178,29.3477,42.2871,79.9812,200.0,93.9682,45.5692,30.6931,23.6818,19.7669,17.4169,16.0008,15.2255,14.9553,0.0147178,0.00308666,5.50522,0.002413145552367553,0.0,1.0
1.0,0.0,-0.0028543045065953444,6.58677,-0.0033179,-0.0172703,29.2296,42.0153,78.9478,200.0,95.4584,45.896,30.8272,23.7508,19.8061,17.4395,16.0127,15.2295,14.9525,0.0172703,0.0033179,6.58677,0.0028543045065953444,0.0,1.0
1.0,0.0,-0.0033102618574809206,7.60754,-0.00356216,-0.01987,29.1108,41.7428,77.9241,200.0,97.026,46.2338,30.9649,23.8215,19.8461,17.4626,16.0249,15.2335,14.9495,0.01987,0.00356216,7.60754,0.0033102618574809206,0.0,1.0
1.0,0.0,-0.003783989583416947,8.6479,-0.00381095,-0.0225226,28.9908,41.4688,76.9075,200.0,98.6811,46.5842,31.107,23.8943,19.8873,17.4863,16.0374,15.2377,14.9466,0.0225226,0.00381095,8.6479,0.003783989583416947,0.0,1.0
1.0,0.0,-0.004296758693496727,9.74956,-0.00405312,-0.0253298,28.8646,41.1823,75.8597,200.0,100.499,46.9623,31.2597,23.9725,19.9317,17.512,16.0511,15.2426,14.944,0.0253298,0.00405312,9.74956,0.004296758693496727,0.0,1.0
1.0,0.0,-0.004842342809501545,10.8048,-0.00428219,-0.0282385,28.7347,40.8892,74.8033,200.0,102.459,47.3622,31.4207,24.0549,19.9786,17.5392,16.0658,15.2482,14.9417,0.0282385,0.00428219,10.8048,0.004842342809501545,0.0,1.0
1.0,0.0,-0.005447166638618697,11.9185,-0.00451762,-0.0313665,28.5963,40.5787,73.6999,200.0,104.657,47.8012,31.5963,24.1447,20.0296,17.569,16.082,15.2544,14.9396,0.0313665,0.00451762,11.9185,0.005447166638618697,0.0,1.0
1.0,0.0,-0.0059773718326458615,12.9135,-0.0047128,-0.034022,28.4799,40.319,72.789,200.0,106.601,48.1811,31.7474,24.2218,20.0734,17.5946,16.096,15.26,14.938,0.034022,0.0047128,12.9135,0.0059773718326458615,0.0,1.0
1.0,0.0,-0.006540031141787868,13.8842,-0.00487957,-0.0367462,28.3609,40.0551,71.8761,200.0,108.676,48.5793,31.9054,24.3024,20.1194,17.6217,16.1111,15.2663,14.9369,0.0367462,0.00487957,13.8842,0.006540031141787868,0.0,1.0
1.0,0.0,-0.007157608897492391,14.8607,-0.00501442,-0.0396215,28.2354,39.779,70.9351,200.0,110.963,49.0093,32.0754,24.3893,20.1691,17.6512,16.1278,15.2737,14.9365,0.0396215,0.00501442,14.8607,0.007157608897492391,0.0,1.0
1.0,0.0,-0.0078104139332569565,15.811,-0.00512295,-0.042535,28.1089,39.5025,70.0052,200.0,113.385,49.4549,32.2508,24.4789,20.2206,17.6819,16.1454,15.2818,14.9367,0.042535,0.00512295,15.811,0.0078104139332569565,0.0,1.0
1.0,0.0,-0.00850553445794958,16.7498,-0.00520719,-0.0454966,27.981,39.2246,69.0837,200.0,115.963,49.918,32.4322,24.5716,20.2738,17.7138,16.1638,15.2905,14.9373,0.0454966,0.00520719,16.7498,0.00850553445794958,0.0,1.0
1.0,0.0,-0.009249327366042835,17.6752,-0.00526695,-0.0485102,27.8515,38.9453,68.1696,200.0,118.713,50.4001,32.6201,24.6675,20.3291,17.747,16.1833,15.3,14.9386,0.0485102,0.00526695,17.6752,0.009249327366042835,0.0,1.0
1.0,0.0,-0.010060288105132376,18.6048,-0.00530243,-0.0516173,27.7189,38.6608,67.2511,200.0,121.694,50.9089,32.8173,24.768,20.3871,17.782,16.2039,15.3103,14.9404,0.0516173,0.00530243,18.6048,0.010060288105132376,0.0,1.0
1.0,0.0,-0.010965992411878194,19.5228,-0.00531534,-0.0548784,27.5807,38.3661,66.3124,200.0,124.993,51.4559,33.0281,24.8753,20.449,17.8196,16.2262,15.3217,14.9428,0.0548784,0.00531534,19.5228,0.010965992411878194,0.0,1.0
1.0,0.0,-0.011971123561529549,20.4636,-0.00530516,-0.0582554,27.4387,38.0652,65.3669,200.0,128.607,52.0367,33.2504,24.9883,20.5142,17.8592,16.2499,15.334,14.9458,0.0582554,0.00530516,20.4636,0.011971123561529549,0.0,1.0
1.0,0.0,-0.013114836779461304,21.4011,-0.00526924,-0.0618092,27.2904,37.7531,64.3996,200.0,132.648,52.6643,33.4888,25.1093,20.5841,17.9019,16.2756,15.3476,14.9495,0.0618092,0.00526924,21.4011,0.013114836779461304,0.0,1.0
1.0,0.0,-0.014431108801918332,22.3434,-0.00520725,-0.0655519,27.1357,37.4295,63.4107,200.0,137.193,53.3437,33.7449,25.2388,20.659,17.9476,16.3033,15.3625,14.954,0.0655519,0.00520725,22.3434,0.014431108801918332,0.0,1.0
1.0,0.0,-0.016143115299374528,23.3863,-0.00510724,-0.0699245,26.9569,37.058,62.2923,200.0,142.92,54.1624,34.0506,25.3931,20.7482,18.0022,16.3365,15.3807,14.9599,0.0699245,0.00510724,23.3863,0.016143115299374528,0.0,1.0
1.0,0.0,-0.01800963520444853,24.3478,-0.004986,-0.0741374,26.7867,36.7066,61.2509,200.0,148.914,54.9776,34.3519,25.5446,20.8357,18.0559,16.3693,15.3989,14.9663,0.0741374,0.004986,24.3478,0.01800963520444853,0.0,1.0
1.0,0.0,-0.0222045107356797,25.3183,-0.0048329,-0.0785872,26.6089,36.3424,60.1874,191.991,155.822,55.868,34.6774,25.7076,20.9298,18.1137,16.4049,15.4188,14.9737,0.0785872,0.0048329,25.3183,0.0222045107356797,0.0,1.0
1.0,0.0,-0.0293021585624029,26.2934,-0.00464522,-0.0832769,26.424,35.9659,59.1053,181.168,163.837,56.8405,35.0287,25.883,21.0309,18.1759,16.4433,15.4406,14.9822,0.0832769,0.00464522,26.2934,0.0293021585624029,0.0,1.0
1.0,0.0,-0.35230741913762176,27.2707,-0.00442327,-0.0881526,26.2342,35.5824,58.0201,171.134,173.098,57.8907,35.4033,26.069,21.1381,18.242,16.4843,15.4641,14.9919,0.0881526,0.00442327,27.2707,0.35230741913762176,0.0,1.0
1.0,0.0,-0.3605236906012643,28.2458,-0.00422567,-0.0919482,26.0881,35.2891,57.2016,164.056,181.07,58.7376,35.7019,26.2168,21.2232,18.2944,16.517,15.4831,15.0,0.0919482,0.00422567,28.2458,0.3605236906012643,0.0,1.0
1.0,0.0,-0.36170311524240867,29.2368,-0.00415243,-0.0926096,26.0618,35.2372,57.0592,162.876,182.542,58.8901,35.7559,26.2437,21.2389,18.3043,16.5233,15.4871,15.002,0.0926096,0.00415243,29.2368,0.36170311524240867,0.0,1.0
1.0,0.0,-0.35888704164968505,30.2698,-0.00415923,-0.0910732,26.1187,35.3523,57.3818,165.617,179.188,58.5467,35.6366,26.1855,21.2059,18.2843,16.5113,15.4805,14.9998,0.0910732,0.00415923,30.2698,0.35888704164968505,0.0,1.0
1.0,0.0,-0.3522802259925598,31.2837,-0.00420844,-0.088123,26.2297,35.5771,58.014,171.154,173.076,57.8968,35.4087,26.0736,21.142,18.2455,16.4876,15.4673,14.9951,0.088123,0.00420844,31.2837,0.3522802259925598,0.0,1.0
1.0,0.0,-0.03081582821010624,32.2221,-0.00427602,-0.0840546,26.3847,35.8922,58.9098,179.43,165.302,57.0245,35.0997,25.9211,21.055,18.1925,16.4553,15.4495,14.9888,0.0840546,0.00427602,32.2221,0.03081582821010624,0.0,1.0
1.0,0.0,-0.023606818383244424,33.1173,-0.00429103,-0.079611,26.555,36.2414,59.9179,189.425,157.583,56.1056,34.7709,25.7586,20.9623,18.1364,16.4215,15.4313,14.9831,0.079611,0.00429103,33.1173,0.023606818383244424,0.0,1.0
1.0,0.0,-0.01917247309873954,33.6593,-0.00408065,-0.0758807,26.6942,36.5322,60.7786,198.676,151.675,55.3699,34.5079,25.6299,20.8902,18.0938,16.3971,15.4197,14.9819,0.0758807,0.00408065,33.6593,0.01917247309873954,0.0,1.0
1.0,0.0,-0.017809741742063442,34.1142,-0.00361245,-0.073558,26.7728,36.7037,61.3071,200.0,148.267,54.9407,34.358,25.5593,20.8527,18.0737,16.3877,15.4179,14.9863,0.073558,0.00361245,34.1142,0.017809741742063442,0.0,1.0
1.0,0.0,-0.017418057853311276,34.5033,-0.00296027,-0.0726291,26.792,36.7558,61.4928,200.0,147.016,54.7966,34.3145,25.5431,20.8475,18.0741,16.3916,15.4243,14.9951,0.0726291,0.00296027,34.5033,0.017418057853311276,0.0,1.0
1.0,0.0,-0.017296437032346006,34.893,-0.00221621,-0.0722749,26.7861,36.7575,61.5335,200.0,146.618,54.7691,34.3151,25.5496,20.8559,18.0833,16.4012,15.4345,15.0059,0.0722749,0.00221621,34.893,0.017296437032346006,0.0,1.0
1.0,0.0,-0.01720498740682654,35.2872,-0.00143248,-0.0719816,26.7768,36.7528,61.5571,200.0,146.315,54.7556,34.3212,25.5593,20.8663,18.0939,16.4119,15.4454,15.0174,0.0719816,0.00143248,35.2872,0.01720498740682654,0.0,1.0
1.0,0.0,-0.017092995488485734,35.6574,-6.30379E-4,-0.0716378,26.7689,36.7516,61.5919,200.0,145.945,54.7334,34.3245,25.5677,20.8761,18.1042,16.4226,15.4565,15.0291,0.0716378,6.30379E-4,35.6574,0.017092995488485734,0.0,1.0
1.0,0.0,-0.016963055629160523,36.027,1.81007E-4,-0.0712492,26.7626,36.7537,61.6373,200.0,145.516,54.7032,34.3249,25.5747,20.8852,18.1141,16.433,15.4676,15.0409,0.0712492,-1.81007E-4,36.027,0.016963055629160523,0.0,1.0
1.0,0.0,-0.016818432432935834,36.4011,9.97861E-4,-0.0708229,26.7576,36.7588,61.6918,200.0,145.038,54.6662,34.3228,25.5806,20.8937,18.1237,16.4433,15.4785,15.0527,0.0708229,-9.97861E-4,36.4011,0.016818432432935834,0.0,1.0
1.0,0.0,-0.016669416538465515,36.769,0.00181834,-0.0703813,26.7531,36.7649,61.75,200.0,144.544,54.6265,34.3198,25.5859,20.9018,18.1331,16.4536,15.4895,15.0646,0.0703813,-0.00181834,36.769,0.016669416538465515,0.0,1.0
1.0,0.0,-0.016516660889415107,37.1532,0.00264117,-0.0699264,26.749,36.7721,61.8117,200.0,144.036,54.5846,34.3159,25.5909,20.9098,18.1424,16.4637,15.5005,15.0765,0.0699264,-0.00264117,37.1532,0.016516660889415107,0.0,1.0
