ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
1.0,0.0,0.0,-6.50407E-4,-0.333324,0.0055086,10.6668,10.8418,11.3741,12.3562,13.9891,16.7042,21.539,31.6668,63.4084,200.0,29.7839,15.3616,10.5662,8.24332,6.93034,6.13906,5.66442,5.41051,5.33349
