ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.00582782,-0.333363,0.00139696,7.3335,7.44788,7.80572,8.46796,9.56793,11.3872,14.5863,21.0481,38.3732,200.0,22.1475,10.7845,7.34234,5.70413,4.78465,4.23178,3.90039,3.72229,3.6665
1.0,0.0,0.0,-0.0082392,-0.333363,0.00120479,7.3335,7.44763,7.80527,8.46731,9.56632,11.3846,14.5812,21.037,38.3383,200.0,22.1752,10.7904,7.34508,5.70566,4.78549,4.23242,3.90063,3.72241,3.6665
1.0,0.0,0.0,0.458182,-0.333363,0.00127107,7.33362,7.44775,7.80526,8.46753,9.56713,11.3855,14.5829,21.041,38.3504,200.0,22.1641,10.7881,7.34377,5.70504,4.78518,4.23225,3.90063,3.72241,3.6665
1.0,0.0,0.0,1.34831,-0.333385,0.0013426,7.33362,7.448,7.80568,8.46798,9.56786,11.3869,14.5847,21.0455,38.3641,200.0,22.1543,10.786,7.3427,5.70423,4.78457,4.23178,3.90039,3.72217,3.66638
1.0,0.0,0.0,2.31145,-0.333452,0.00141985,7.33398,7.44849,7.80632,8.46884,9.56883,11.3884,14.5877,21.0506,38.38,200.0,22.1408,10.7824,7.34083,5.70324,4.78383,4.23132,3.8999,3.7218,3.66602
1.0,0.0,0.0,3.33052,-0.333452,0.00148756,7.33398,7.44849,7.80646,8.46926,9.56946,11.3892,14.5893,21.054,38.3925,200.0,22.1318,10.7802,7.34014,5.7028,4.7836,4.23118,3.89978,3.72168,3.66602
1.0,0.0,0.0,4.39142,-0.333363,0.00153858,7.3335,7.44812,7.80604,8.46888,9.56929,11.3889,14.5897,21.0541,38.3979,200.0,22.1296,10.7806,7.34029,5.70307,4.78401,4.23139,3.90015,3.72217,3.6665
1.0,0.0,0.0,5.47831,-0.333296,0.00158054,7.33313,7.44788,7.80574,8.46843,9.5689,11.389,14.5898,21.0555,38.4014,200.0,22.1275,10.7804,7.34077,5.70353,4.78432,4.23192,3.90051,3.72253,3.66687
1.0,0.0,0.0,6.57584,-0.333296,0.00159198,7.33325,7.44788,7.8058,8.46856,9.56919,11.389,14.5899,21.0558,38.402,200.0,22.1296,10.7804,7.34056,5.7035,4.78442,4.23206,3.90051,3.72253,3.66687
1.0,0.0,0.0,7.65776,-0.333296,0.00161535,7.33313,7.44788,7.80592,8.46875,9.56926,11.3895,14.5904,21.0558,38.4047,200.0,22.1287,10.7795,7.34035,5.70321,4.78427,4.23185,3.90051,3.72253,3.66687
1.0,0.0,0.0,8.67795,-0.333363,0.00162918,7.3335,7.44824,7.80639,8.46913,9.56972,11.39,14.591,21.0564,38.4068,200.0,22.1285,10.7782,7.33956,5.70273,4.78377,4.23135,3.90015,3.72217,3.6665
1.0,0.0,0.0,9.65724,-0.333452,0.00162489,7.33398,7.44873,7.80683,8.4698,9.57031,11.3907,14.5916,21.0568,38.4065,200.0,22.1275,10.7772,7.33855,5.70197,4.78317,4.23094,3.89954,3.72156,3.66602
1.0,0.0,0.0,10.6157,-0.333496,0.00160104,7.33423,7.44885,7.80703,8.47001,9.57054,11.3907,14.5914,21.0545,38.4006,200.0,22.1338,10.7771,7.33842,5.70149,4.78277,4.23061,3.89941,3.72144,3.66577
1.0,0.0,0.0,11.5953,-0.333407,0.00155479,7.33374,7.44836,7.80631,8.46908,9.56933,11.3894,14.5888,21.0488,38.3862,200.0,22.1493,10.7805,7.34,5.70295,4.78371,4.2313,3.8999,3.72192,3.66626
1.0,0.0,0.0,12.4517,-0.333363,0.00152237,7.3335,7.44812,7.80607,8.46887,9.56882,11.3885,14.5874,21.0457,38.3758,200.0,22.1616,10.7825,7.34103,5.70331,4.78415,4.23162,3.90019,3.72217,3.6665
1.0,0.0,0.0,13.3211,-0.333363,0.00148136,7.3335,7.44806,7.80593,8.4683,9.56836,11.3875,14.586,21.0413,38.3652,200.0,22.172,10.7842,7.34142,5.70382,4.78445,4.23172,3.9002,3.72217,3.6665
1.0,0.0,0.0,14.2037,-0.333385,0.00143701,7.33362,7.44828,7.80596,8.46839,9.56826,11.3873,14.5848,21.0374,38.3548,200.0,22.1836,10.7853,7.34196,5.70395,4.78439,4.23161,3.90019,3.72217,3.66638
1.0,0.0,0.0,15.0976,-0.33343,0.0014003,7.33386,7.44839,7.80593,8.46838,9.56808,11.3869,14.5838,21.0342,38.3453,200.0,22.1945,10.7865,7.34202,5.70362,4.78433,4.23159,3.89999,3.72192,3.66614
1.0,0.0,0.0,15.9967,-0.333518,0.00134498,7.33435,7.4488,7.80642,8.46881,9.56829,11.3868,14.5831,21.0312,38.3343,200.0,22.2057,10.7865,7.34176,5.70338,4.7838,4.23113,3.89961,3.72144,3.66565
1.0,0.0,-0.1,16.884,-0.333607,0.0012911,7.33484,7.44916,7.80678,8.46904,9.56849,11.3867,14.5822,21.0268,38.3217,200.0,22.2191,10.7874,7.34169,5.70332,4.78343,4.23068,3.89923,3.72107,3.66516
1.0,0.0,-0.11,17.755,-0.333762,0.00190574,7.33569,7.45079,7.80944,8.47297,9.57448,11.396,14.5988,21.0607,38.4353,200.0,22.1296,10.7666,7.33237,5.69763,4.77982,4.22818,3.89732,3.71973,3.66431
1.0,0.0,-0.12,18.6228,-0.333962,0.00342828,7.33691,7.45391,7.81485,8.48151,9.58788,11.4179,14.6379,21.1439,38.719,200.0,21.9135,10.7184,7.31065,5.68574,4.77247,4.22337,3.89417,3.71765,3.66321
1.0,0.0,-0.13,19.4929,-0.334362,0.00535661,7.33911,7.45865,7.82277,8.49375,9.60621,11.4473,14.6899,21.2538,39.0899,200.0,21.6329,10.655,7.28207,5.66925,4.7618,4.21601,3.88907,3.71414,3.66101
1.0,0.0,-0.14,20.3725,-0.334806,0.0075987,7.34167,7.46436,7.83191,8.50748,9.6277,11.4818,14.7507,21.3833,39.5317,200.0,21.3204,10.5824,7.24943,5.65026,4.74974,4.20771,3.88327,3.71012,3.65869
1.0,0.0,-0.15000000000000002,21.2666,-0.335294,0.0101603,7.34448,7.47039,7.84209,8.52328,9.65173,11.5209,14.8206,21.5323,40.0476,200.0,20.9741,10.5013,7.21268,5.62943,4.73648,4.19876,3.877,3.70594,3.65613
1.0,0.0,0.0,22.2868,-0.335938,0.0133775,7.34827,7.47866,7.8554,8.54349,9.68274,11.5706,14.9098,21.7229,40.7185,200.0,20.5531,10.4008,7.16605,5.60284,4.71915,4.18705,3.86894,3.70046,3.65271
1.0,0.0,0.0,23.2072,-0.336515,0.0155409,7.35181,7.48493,7.86532,8.55812,9.7048,11.6057,14.9716,21.8541,41.1844,200.0,20.2787,10.3318,7.13376,5.5839,4.70679,4.17825,3.86252,3.69602,3.64954
1.0,0.0,0.0,24.1378,-0.33687,0.0161818,7.35373,7.48771,7.86927,8.5638,9.71266,11.6175,14.9915,21.8928,41.3274,200.0,20.1988,10.309,7.12279,5.57704,4.70178,4.17472,3.8596,3.69352,3.64771
1.0,0.0,0.0,25.0739,-0.337225,0.016363,7.35571,7.49011,7.87182,8.56688,9.71678,11.623,14.9998,21.9054,41.3736,200.0,20.1722,10.2992,7.1166,5.57277,4.69876,4.17188,3.8573,3.69153,3.64575
1.0,0.0,0.0,26.0165,-0.337602,0.0164283,7.35779,7.49231,7.87409,8.56957,9.71999,11.627,15.0048,21.9102,41.3956,200.0,20.1609,10.2914,7.1118,5.56913,4.6958,4.16956,3.8551,3.68933,3.64368
1.0,0.0,0.0,26.9685,-0.338024,0.0164602,7.36011,7.49475,7.87679,8.57234,9.72311,11.6308,15.0093,21.915,41.4119,200.0,20.1522,10.285,7.10703,5.56562,4.69258,4.16663,3.85266,3.68701,3.64136
1.0,0.0,0.0,27.9317,-0.338468,0.0164807,7.36255,7.49719,7.87937,8.57512,9.72625,11.6345,15.0138,21.9179,41.4259,200.0,20.1437,10.2778,7.10205,5.56181,4.68935,4.1639,3.84985,3.68457,3.63892
1.0,0.0,0.0,28.9058,-0.338956,0.016496,7.36523,7.49988,7.88236,8.57848,9.73009,11.6387,15.0189,21.9214,41.4405,200.0,20.1351,10.2706,7.09684,5.55754,4.68582,4.1607,3.84717,3.68164,3.63623
1.0,0.0,0.0,29.8905,-0.339444,0.0165079,7.36792,7.50269,7.88525,8.58151,9.73361,11.6431,15.0237,21.9242,41.4536,200.0,20.1281,10.263,7.09152,5.55324,4.68247,4.15767,3.84424,3.67908,3.63367
1.0,0.0,0.0,30.8849,-0.339999,0.016516,7.37097,7.50586,7.88855,8.58504,9.73744,11.6473,15.029,21.9269,41.468,200.0,20.1199,10.255,7.08583,5.54874,4.67853,4.15415,3.84106,3.6759,3.63049
1.0,0.0,0.0,31.8826,-0.340554,0.0165208,7.37402,7.50898,7.8918,8.58853,9.74154,11.6519,15.0339,21.9293,41.4827,200.0,20.1122,10.2468,7.07977,5.54401,4.67452,4.15083,3.83777,3.67285,3.62744
1.0,0.0,0.0,32.8557,-0.341131,0.0165222,7.3772,7.51234,7.89511,8.59223,9.74557,11.6567,15.0394,21.9323,41.497,200.0,20.1051,10.2386,7.07373,5.53913,4.67044,4.14704,3.83436,3.66968,3.62427
1.0,0.0,0.0,33.78,-0.341752,0.0165151,7.38062,7.51576,7.89879,8.5963,9.74978,11.6615,15.0446,21.9345,41.5107,200.0,20.0989,10.2297,7.06737,5.53401,4.66605,4.14304,3.83073,3.66614,3.62085
1.0,0.0,0.0,34.6628,-0.342396,0.0164951,7.38416,7.51925,7.90261,8.60015,9.7541,11.6662,15.0497,21.9352,41.5222,200.0,20.0941,10.2211,7.06066,5.52888,4.66163,4.1392,3.82707,3.6626,3.61731
1.0,0.0,0.0,35.4688,-0.343062,0.0164474,7.38794,7.52304,7.90623,8.6041,9.75831,11.6708,15.0547,21.935,41.5283,200.0,20.0928,10.2131,7.05451,5.52351,4.65717,4.13515,3.82315,3.65894,3.61365
1.0,0.0,0.0,35.9705,-0.343728,0.0163367,7.39148,7.52639,7.90962,8.60756,9.76179,11.6743,15.0574,21.9307,41.5208,200.0,20.1007,10.2069,7.04903,5.51895,4.65292,4.13123,3.81964,3.65531,3.60999
1.0,0.0,0.0,36.4121,-0.344438,0.0162008,7.39539,7.5302,7.91357,8.61142,9.76559,11.6781,15.0599,21.9248,41.509,200.0,20.1105,10.2004,7.04317,5.51394,4.64848,4.12694,3.81571,3.65134,3.60608
1.0,0.0,0.0,36.8304,-0.345104,0.0160583,7.39905,7.53369,7.91697,8.61473,9.76884,11.6811,15.0618,21.9182,41.4954,200.0,20.1238,10.1954,7.03832,5.50948,4.64436,4.12329,3.81189,3.64771,3.60251
1.0,0.0,0.0,37.2569,-0.345814,0.0159009,7.40295,7.53748,7.92064,8.61842,9.77258,11.6848,15.0639,21.9111,41.4827,200.0,20.135,10.1888,7.03262,5.50451,4.63984,4.11902,3.80798,3.64392,3.59839
1.0,0.0,0.0,37.9181,-0.346369,0.0157421,7.40601,7.54028,7.92327,8.62107,9.7753,11.6866,15.0644,21.9024,41.4658,200.0,20.1543,10.1858,7.02865,5.50089,4.63663,4.11597,3.80505,3.64087,3.59534
1.0,0.0,0.0,38.6491,-0.346879,0.0155805,7.40881,7.54297,7.9259,8.62366,9.77761,11.6885,15.0644,21.8921,41.448,200.0,20.1756,10.1826,7.02516,5.49765,4.63346,4.11318,3.80225,3.63818,3.59253
1.0,0.0,0.0,39.4241,-0.34739,0.015416,7.4115,7.54565,7.92838,8.62583,9.77959,11.69,15.0638,21.882,41.4285,200.0,20.1978,10.1807,7.02219,5.49453,4.63064,4.11034,3.79944,3.63538,3.58984
1.0,0.0,0.0,40.234,-0.347945,0.0152476,7.41455,7.54846,7.93118,8.62847,9.78209,11.6918,15.0636,21.872,41.4093,200.0,20.2204,10.1772,7.01817,5.491,4.6273,4.10726,3.79639,3.63245,3.58667
1.0,0.0,0.0,41.0735,-0.3485,0.015076,7.4176,7.55129,7.93377,8.63108,9.78429,11.6936,15.0633,21.8618,41.3906,200.0,20.2425,10.1743,7.01468,5.48754,4.62406,4.10407,3.79346,3.62952,3.58362
1.0,0.0,0.0,41.9376,-0.349077,0.0149005,7.42065,7.55414,7.93664,8.63369,9.78673,11.6953,15.0629,21.852,41.3714,200.0,20.2652,10.172,7.01081,5.48398,4.62068,4.10088,3.79038,3.62634,3.58057
1.0,0.0,0.0,42.9119,-0.349743,0.0147026,7.42444,7.55781,7.93988,8.63686,9.78966,11.6976,15.0629,21.8411,41.3504,200.0,20.2901,10.168,7.00641,5.47949,4.61679,4.09719,3.78673,3.62268,3.57678
1.0,0.0,0.0,43.8158,-0.350342,0.0145186,7.42761,7.56083,7.94289,8.63972,9.79202,11.6994,15.0621,21.8305,41.331,200.0,20.3133,10.1657,7.0024,5.47591,4.61326,4.09384,3.78344,3.61943,3.57349
1.0,0.0,0.0,44.7347,-0.350985,0.0143312,7.43115,7.56406,7.946,8.64261,9.79492,11.7014,15.0619,21.8207,41.3123,200.0,20.3357,10.1625,6.99819,5.47197,4.60958,4.09025,3.78009,3.61609,3.56995
1.0,0.0,0.0,45.6668,-0.351629,0.01414,7.43472,7.56739,7.94905,8.64554,9.79764,11.7034,15.0611,21.8106,41.2933,200.0,20.3581,10.1593,6.99409,5.46773,4.60577,4.08668,3.77656,3.61248,3.56641
1.0,0.0,0.0,46.6065,-0.352295,0.0139244,7.43835,7.5708,7.95236,8.64864,9.8003,11.7053,15.0603,21.8002,41.2736,200.0,20.3811,10.1558,6.98981,5.4637,4.60181,4.08301,3.77295,3.60901,3.56274
1.0,0.0,0.0,47.534,-0.352983,0.0137017,7.44214,7.57434,7.95573,8.65179,9.8033,11.7076,15.0597,21.7904,41.2551,200.0,20.4029,10.1527,6.98528,5.4595,4.59786,4.07916,3.76929,3.60535,3.55896
1.0,0.0,0.0,48.4315,-0.353693,0.0134738,7.44592,7.578,7.95925,8.65518,9.80633,11.7097,15.0591,21.7806,41.2359,200.0,20.4247,10.1491,6.98047,5.4549,4.59352,4.07517,3.76538,3.60144,3.55505
1.0,0.0,0.0,49.2986,-0.354403,0.0132425,7.44983,7.58167,7.96265,8.65825,9.80902,11.7115,15.0574,21.7703,41.2169,200.0,20.4477,10.1465,6.976,5.45055,4.58956,4.07135,3.7616,3.59753,3.55103
