ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17,TRACK_EDGE_18
1.0,0.0,-0.0,152.923,-0.362139,0.00770657,34.5152,50.8613,102.538,200.0,43.9947,22.8296,15.7369,12.2917,10.3418,9.16622,8.46148,8.08551,7.9735,-0.00770657,0.362139,152.923,0.0,0.0,1.0
1.0,0.0,-0.0,153.407,-0.362819,0.00780452,34.5384,50.9007,102.649,200.0,43.9244,22.7992,15.7175,12.2771,10.3299,9.15593,8.45217,8.07676,7.965,-0.00780452,0.362819,153.407,0.0,0.0,1.0
1.0,0.0,-0.0,153.888,-0.363509,0.00790291,34.5619,50.9406,102.761,200.0,43.8535,22.7685,15.6979,12.2624,10.3179,9.14552,8.44273,8.06789,7.95639,-0.00790291,0.363509,153.888,0.0,0.0,1.0
1.0,0.0,-0.0,154.367,-0.364207,0.00800174,34.5856,50.9809,102.874,200.0,43.7819,22.7375,15.678,12.2476,10.3057,9.13497,8.43316,8.0589,7.94766,-0.00800174,0.364207,154.367,0.0,0.0,1.0
1.0,0.0,-0.0,154.844,-0.364915,0.00810094,34.6096,51.0216,102.988,200.0,43.7097,22.7062,15.6579,12.2325,10.2934,9.12428,8.42348,8.04979,7.93882,-0.00810094,0.364915,154.844,0.0,0.0,1.0
1.0,0.0,-0.0,155.318,-0.365632,0.00820045,34.6339,51.0627,103.103,200.0,43.6368,22.6745,15.6376,12.2173,10.281,9.11347,8.41367,8.04057,7.92986,-0.00820045,0.365632,155.318,0.0,0.0,1.0
1.0,0.0,-0.0,155.392,-0.366358,0.0083067,34.6588,51.1051,103.223,200.0,43.5618,22.6421,15.6169,12.2018,10.2683,9.10249,8.40373,8.03123,7.9208,-0.0083067,0.366358,155.392,0.0,0.0,1.0
1.0,0.0,-0.0,155.316,-0.36709,0.00841489,34.684,51.1481,103.345,200.0,43.4861,22.6094,15.596,12.1861,10.2555,9.09142,8.3937,8.0218,7.91166,-0.00841489,0.36709,155.316,0.0,0.0,1.0
1.0,0.0,-0.0,155.24,-0.367828,0.00850974,34.7085,51.1894,103.459,199.676,43.4131,22.5773,15.5753,12.1706,10.2428,9.08033,8.38363,8.01232,7.90244,-0.00850974,0.367828,155.24,0.0,0.0,1.0
1.0,0.0,-0.0,155.163,-0.368573,0.00858876,34.7323,51.2287,103.565,198.753,43.3435,22.5459,15.5549,12.1551,10.23,9.06923,8.37352,8.00278,7.89313,-0.00858876,0.368573,155.163,0.0,0.0,1.0
1.0,0.0,-0.0,155.087,-0.369324,0.00865502,34.7554,51.2664,103.662,197.827,43.2764,22.5151,15.5346,12.1397,10.2173,9.05811,8.36337,7.99317,7.88375,-0.00865502,0.369324,155.087,0.0,0.0,1.0
1.0,0.0,-0.0,155.011,-0.37008,0.00871311,34.7782,51.3032,103.756,196.899,43.211,22.4846,15.5144,12.1243,10.2046,9.04694,8.35316,7.9835,7.8743,-0.00871311,0.37008,155.011,0.0,0.0,1.0
1.0,0.0,-0.0,154.935,-0.370842,0.00876727,34.8008,51.3396,103.847,195.97,43.1461,22.4542,15.4943,12.1089,10.1918,9.03572,8.34289,7.97377,7.86477,-0.00876727,0.370842,154.935,0.0,0.0,1.0
1.0,0.0,-0.0,155.181,-0.37161,0.00881692,34.8234,51.3755,103.936,195.04,43.0819,22.4238,15.474,12.0934,10.1789,9.02444,8.33257,7.96398,7.85518,-0.00881692,0.37161,155.181,0.0,0.0,1.0
1.0,0.0,-0.0,155.517,-0.372385,0.00886785,34.8462,51.4119,104.026,194.108,43.0169,22.3931,15.4536,12.0778,10.1659,9.01305,8.32214,7.95409,7.84549,-0.00886785,0.372385,155.517,0.0,0.0,1.0
1.0,0.0,-0.0,155.853,-0.373167,0.0089318,34.87,51.4505,104.125,193.177,42.9485,22.3614,15.4327,12.0618,10.1527,9.0015,8.31158,7.94409,7.83573,-0.0089318,0.373167,155.853,0.0,0.0,1.0
1.0,0.0,-0.0,156.188,-0.373956,0.00901233,34.895,51.4918,104.235,192.249,42.8759,22.3284,15.4112,12.0455,10.1393,8.98976,8.30089,7.93399,7.82587,-0.00901233,0.373956,156.188,0.0,0.0,1.0
1.0,0.0,-0.0,156.522,-0.374751,0.00910777,34.9211,51.5355,104.355,191.324,42.7994,22.2944,15.3891,12.0289,10.1256,8.97785,8.29006,7.92378,7.81594,-0.00910777,0.374751,156.522,0.0,0.0,1.0
1.0,0.0,-0.0,156.856,-0.375554,0.0092139,34.9481,51.5811,104.483,190.399,42.72,22.2594,15.3666,12.0119,10.1117,8.96579,8.2791,7.91347,7.8059,-0.0092139,0.375554,156.856,0.0,0.0,1.0
1.0,0.0,-0.0,157.189,-0.376366,0.00932593,34.9756,51.6279,104.615,189.474,42.6388,22.2239,15.3437,11.9947,10.0976,8.95357,8.26802,7.90304,7.79577,-0.00932593,0.376366,157.189,0.0,0.0,1.0
1.0,0.0,-0.0,157.522,-0.377185,0.00943977,35.0035,51.6753,104.749,188.547,42.5567,22.1879,15.3206,11.9774,10.0834,8.94122,8.25682,7.8925,7.78553,-0.00943977,0.377185,157.522,0.0,0.0,1.0
1.0,0.0,-0.0,157.856,-0.378014,0.00955252,35.0316,51.7229,104.883,187.617,42.4743,22.1517,15.2972,11.9599,10.0691,8.92876,8.2455,7.88185,7.77518,-0.00955252,0.378014,157.856,0.0,0.0,1.0
1.0,0.0,-0.0,158.189,-0.378852,0.00966246,35.0597,51.7704,105.016,186.684,42.3921,22.1154,15.2738,11.9422,10.0546,8.91617,8.23407,7.87108,7.76471,-0.00966246,0.378852,158.189,0.0,0.0,1.0
1.0,0.0,-0.0,158.522,-0.3797,0.00976897,35.0879,51.8179,105.148,185.749,42.31,22.0789,15.2502,11.9244,10.04,8.90347,8.22252,7.8602,7.75412,-0.00976897,0.3797,158.522,0.0,0.0,1.0
1.0,0.0,-0.0,158.855,-0.380557,0.0098723,35.1161,51.8653,105.278,184.81,42.2281,22.0423,15.2264,11.9065,10.0253,8.89064,8.21086,7.8492,7.74341,-0.0098723,0.380557,158.855,0.0,0.0,1.0
1.0,0.0,-0.0,159.189,-0.381425,0.00997324,35.1444,51.9127,105.409,183.868,42.1462,22.0055,15.2025,11.8884,10.0104,8.87769,8.19907,7.83808,7.73258,-0.00997324,0.381425,159.189,0.0,0.0,1.0
1.0,0.0,-0.0,159.522,-0.382301,0.0100727,35.1729,51.9603,105.539,182.924,42.0641,21.9685,15.1784,11.8702,9.99538,8.86461,8.18717,7.82684,7.72162,-0.0100727,0.382301,159.522,0.0,0.0,1.0
1.0,0.0,-0.0,159.855,-0.383188,0.0101713,35.2017,52.0082,105.669,181.977,41.9815,21.9312,15.1541,11.8518,9.98023,8.8514,8.17513,7.81548,7.71055,-0.0101713,0.383188,159.855,0.0,0.0,1.0
1.0,0.0,-0.0,160.189,-0.384084,0.0102698,35.2306,52.0564,105.8,181.028,41.8985,21.8937,15.1296,11.8332,9.96493,8.83805,8.16297,7.804,7.69936,-0.0102698,0.384084,160.189,0.0,0.0,1.0
1.0,0.0,-0.0,160.522,-0.384989,0.0103684,35.2598,52.1051,105.933,180.077,41.8148,21.8557,15.1048,11.8145,9.94947,8.82457,8.15069,7.7924,7.68805,-0.0103684,0.384989,160.522,0.0,0.0,1.0
1.0,0.0,-0.0,160.855,-0.385904,0.0104674,35.2893,52.1541,106.066,179.123,41.7305,21.8175,15.0798,11.7955,9.93386,8.81094,8.13828,7.78068,7.67662,-0.0104674,0.385904,160.855,0.0,0.0,1.0
1.0,0.0,-0.0,161.188,-0.386829,0.010567,35.3191,52.2037,106.201,178.168,41.6455,21.7788,15.0546,11.7764,9.91809,8.79719,8.12574,7.76884,7.66507,-0.010567,0.386829,161.188,0.0,0.0,1.0
1.0,0.0,-0.0,161.521,-0.387763,0.0106671,35.3492,52.2537,106.336,177.211,41.5599,21.7399,15.0291,11.7571,9.90217,8.78329,8.11308,7.75687,7.6534,-0.0106671,0.387763,161.521,0.0,0.0,1.0
1.0,0.0,-0.0,161.854,-0.388707,0.0107676,35.3795,52.3042,106.474,176.251,41.4735,21.7006,15.0034,11.7376,9.88609,8.76925,8.10028,7.74479,7.64161,-0.0107676,0.388707,161.854,0.0,0.0,1.0
1.0,0.0,-0.0,162.187,-0.38966,0.0108685,35.4102,52.3551,106.612,175.29,41.3866,21.6609,14.9774,11.7179,9.86984,8.75507,8.08736,7.73258,7.62969,-0.0108685,0.38966,162.187,0.0,0.0,1.0
1.0,0.0,-0.0,162.52,-0.390624,0.0109697,35.4411,52.4065,106.751,174.326,41.299,21.6209,14.9512,11.698,9.85345,8.74076,8.07431,7.72024,7.61766,-0.0109697,0.390624,162.52,0.0,0.0,1.0
1.0,0.0,-0.0,162.853,-0.391597,0.0110711,35.4723,52.4583,106.891,173.361,41.2108,21.5806,14.9248,11.678,9.8369,8.7263,8.06113,7.70779,7.60551,-0.0110711,0.391597,162.853,0.0,0.0,1.0
1.0,0.0,-0.0,163.185,-0.39258,0.0111727,35.5038,52.5105,107.033,172.393,41.1219,21.5399,14.8981,11.6577,9.82019,8.71171,8.04782,7.69521,7.59323,-0.0111727,0.39258,163.185,0.0,0.0,1.0
1.0,0.0,-0.0,163.518,-0.393572,0.0112745,35.5355,52.5632,107.175,171.423,41.0325,21.4989,14.8712,11.6373,9.80332,8.69697,8.03438,7.6825,7.58083,-0.0112745,0.393572,163.518,0.0,0.0,1.0
1.0,0.0,-0.0,163.85,-0.394575,0.0113764,35.5675,52.6163,107.319,170.45,40.9424,21.4575,14.8441,11.6167,9.78629,8.68209,8.02081,7.66967,7.5683,-0.0113764,0.394575,163.85,0.0,0.0,1.0
1.0,0.0,-0.0,164.183,-0.395588,0.0114785,35.5998,52.6698,107.463,169.476,40.8518,21.4158,14.8167,11.5959,9.7691,8.66707,8.0071,7.65671,7.55565,-0.0114785,0.395588,164.183,0.0,0.0,1.0
1.0,0.0,-0.0,164.515,-0.39661,0.0115806,35.6324,52.7237,107.589,168.499,40.7605,21.3738,14.7891,11.5749,9.75176,8.65191,7.99327,7.64363,7.54288,-0.0115806,0.39661,164.515,0.0,0.0,1.0
1.0,0.0,-0.0,164.848,-0.397643,0.0116829,35.6652,52.7781,107.655,167.521,40.6687,21.3314,14.7612,11.5537,9.73425,8.63661,7.9793,7.63042,7.52997,-0.0116829,0.397643,164.848,0.0,0.0,1.0
1.0,0.0,-0.0,165.18,-0.398686,0.0117854,35.6983,52.8329,107.666,166.54,40.5762,21.2887,14.7331,11.5323,9.71658,8.62116,7.9652,7.61708,7.51695,-0.0117854,0.398686,165.18,0.0,0.0,1.0
1.0,0.0,-0.0,165.512,-0.399739,0.011888,35.7317,52.8882,107.631,165.557,40.4831,21.2457,14.7048,11.5107,9.69875,8.60557,7.95096,7.60361,7.50379,-0.011888,0.399739,165.512,0.0,0.0,1.0
1.0,0.0,-0.0,165.844,-0.400802,0.0119907,35.7654,52.9439,107.554,164.572,40.3894,21.2023,14.6762,11.489,9.68076,8.58983,7.93659,7.59001,7.49051,-0.0119907,0.400802,165.844,0.0,0.0,1.0
1.0,0.0,-0.0,166.177,-0.401876,0.0120936,35.7994,53.0,107.441,163.584,40.2951,21.1585,14.6474,11.467,9.6626,8.57394,7.92209,7.57629,7.4771,-0.0120936,0.401876,166.177,0.0,0.0,1.0
1.0,0.0,-0.0,166.508,-0.40296,0.0121966,35.8336,53.0566,107.294,162.595,40.2001,21.1144,14.6183,11.4449,9.64428,8.55791,7.90745,7.56243,7.46356,-0.0121966,0.40296,166.508,0.0,0.0,1.0
1.0,0.0,-0.0,166.84,-0.404054,0.0122998,35.8682,53.1136,107.117,161.603,40.1045,21.07,14.589,11.4225,9.62579,8.54173,7.89267,7.54845,7.44989,-0.0122998,0.404054,166.84,0.0,0.0,1.0
1.0,0.0,-0.0,167.172,-0.405158,0.0124032,35.903,53.1711,106.913,160.61,40.0084,21.0252,14.5594,11.4,9.60714,8.52541,7.87776,7.53433,7.43609,-0.0124032,0.405158,167.172,0.0,0.0,1.0
1.0,0.0,-0.0,167.504,-0.406273,0.0125067,35.9381,53.229,106.683,159.613,39.9115,20.98,14.5296,11.3773,9.58832,8.50893,7.86271,7.52008,7.42217,-0.0125067,0.406273,167.504,0.0,0.0,1.0
1.0,0.0,-0.0,167.836,-0.407399,0.0126103,35.9735,53.2874,106.431,158.615,39.8141,20.9345,14.4995,11.3543,9.56933,8.49231,7.84752,7.5057,7.40811,-0.0126103,0.407399,167.836,0.0,0.0,1.0
1.0,0.0,-0.0,168.168,-0.408535,0.0127141,36.0092,53.3462,106.156,157.615,39.716,20.8887,14.4692,11.3312,9.55018,8.47554,7.83219,7.49118,7.39392,-0.0127141,0.408535,168.168,0.0,0.0,1.0
1.0,0.0,-0.0,168.499,-0.409681,0.012818,36.0452,53.4055,105.861,156.613,39.6173,20.8424,14.4386,11.3079,9.53086,8.45862,7.81673,7.47654,7.37959,-0.012818,0.409681,168.499,0.0,0.0,1.0
1.0,0.0,-0.0,168.831,-0.410838,0.0129221,36.0815,53.4653,105.548,155.608,39.5179,20.7959,14.4078,11.2843,9.51137,8.44155,7.80112,7.46175,7.36514,-0.0129221,0.410838,168.831,0.0,0.0,1.0
1.0,0.0,-0.0,169.162,-0.412006,0.0130263,36.1181,53.5255,105.216,154.601,39.4179,20.7489,14.3767,11.2606,9.49171,8.42432,7.78538,7.44684,7.35055,-0.0130263,0.412006,169.162,0.0,0.0,1.0
1.0,0.0,-0.0,169.494,-0.413184,0.0131307,36.155,53.5862,104.868,153.592,39.3173,20.7016,14.3454,11.2367,9.47188,8.40695,7.76949,7.43179,7.33583,-0.0131307,0.413184,169.494,0.0,0.0,1.0
1.0,0.0,-0.0,169.825,-0.414373,0.0132352,36.1922,53.6473,104.504,152.581,39.216,20.654,14.3138,11.2125,9.45188,8.38942,7.75346,7.4166,7.32097,-0.0132352,0.414373,169.825,0.0,0.0,1.0
1.0,0.0,-0.0,170.156,-0.415574,0.0133399,36.2296,53.709,104.125,151.568,39.1141,20.606,14.282,11.1882,9.4317,8.37174,7.73729,7.40128,7.30598,-0.0133399,0.415574,170.156,0.0,0.0,1.0
1.0,0.0,-0.0,170.487,-0.416784,0.0134447,36.2674,53.7711,103.731,150.553,39.0116,20.5576,14.2499,11.1637,9.41135,8.3539,7.72098,7.38582,7.29085,-0.0134447,0.416784,170.487,0.0,0.0,1.0
1.0,0.0,-0.0,170.818,-0.418006,0.0135496,36.3055,53.8336,103.324,149.535,38.9084,20.5089,14.2175,11.1389,9.39084,8.33592,7.70453,7.37022,7.27559,-0.0135496,0.418006,170.818,0.0,0.0,1.0
1.0,0.0,-0.0,171.149,-0.419239,0.0136547,36.3439,53.8966,102.904,148.515,38.8046,20.4598,14.1849,11.114,9.37014,8.31777,7.68793,7.35449,7.26019,-0.0136547,0.419239,171.149,0.0,0.0,1.0
1.0,0.0,-0.0,171.48,-0.420482,0.0137599,36.3826,53.9602,102.471,147.494,38.7001,20.4103,14.152,11.0888,9.34928,8.29947,7.67118,7.33861,7.24466,-0.0137599,0.420482,171.48,0.0,0.0,1.0
1.0,0.0,-0.0,171.811,-0.421737,0.0138652,36.4216,54.0242,102.027,146.47,38.595,20.3605,14.1189,11.0635,9.32824,8.28102,7.6543,7.3226,7.22899,-0.0138652,0.421737,171.811,0.0,0.0,1.0
1.0,0.0,-0.0,172.142,-0.423002,0.0139707,36.4609,54.0886,101.571,145.443,38.4893,20.3103,14.0855,11.0379,9.30702,8.26241,7.63727,7.30645,7.21318,-0.0139707,0.423002,172.142,0.0,0.0,1.0
1.0,0.0,-0.0,172.472,-0.424279,0.0140763,36.5005,54.1536,101.104,144.415,38.3828,20.2597,14.0518,11.0122,9.28563,8.24364,7.62009,7.29016,7.19723,-0.0140763,0.424279,172.472,0.0,0.0,1.0
1.0,0.0,-0.0,172.803,-0.425567,0.0141821,36.5404,54.219,100.626,143.384,38.2758,20.2088,14.0179,10.9862,9.26406,8.22472,7.60276,7.27373,7.18114,-0.0141821,0.425567,172.803,0.0,0.0,1.0
1.0,0.0,-0.0,173.133,-0.426866,0.014288,36.5806,54.2849,100.138,142.352,38.1681,20.1574,13.9837,10.96,9.24231,8.20563,7.58529,7.25716,7.16491,-0.014288,0.426866,173.133,0.0,0.0,1.0
1.0,0.0,-0.0,173.463,-0.428176,0.014394,36.6212,54.3513,99.6401,141.317,38.0597,20.1058,13.9493,10.9336,9.22039,8.18639,7.56767,7.24044,7.14854,-0.014394,0.428176,173.463,0.0,0.0,1.0
1.0,0.0,-0.0,173.793,-0.429498,0.0145002,36.662,54.4183,99.1327,140.28,37.9507,20.0537,13.9146,10.907,9.19828,8.16698,7.5499,7.22358,7.13203,-0.0145002,0.429498,173.793,0.0,0.0,1.0
1.0,0.0,-0.0,174.123,-0.43083,0.0146064,36.7032,54.4856,98.6159,139.241,37.841,20.0013,13.8796,10.8802,9.176,8.14742,7.53198,7.20658,7.11538,-0.0146064,0.43083,174.123,0.0,0.0,1.0
1.0,0.0,-0.0,174.453,-0.432175,0.0147129,36.7447,54.5535,98.09,138.199,37.7306,19.9484,13.8443,10.8531,9.15353,8.1277,7.51392,7.18944,7.09859,-0.0147129,0.432175,174.453,0.0,0.0,1.0
1.0,0.0,-0.0,174.783,-0.43353,0.0148194,36.7865,54.6219,97.5554,137.156,37.6196,19.8953,13.8088,10.8259,9.13089,8.10781,7.4957,7.17215,7.08165,-0.0148194,0.43353,174.783,0.0,0.0,1.0
1.0,0.0,-0.0,175.112,-0.434897,0.0149261,36.8286,54.6908,97.0123,136.11,37.508,19.8417,13.773,10.7984,9.10806,8.08776,7.47734,7.15472,7.06457,-0.0149261,0.434897,175.112,0.0,0.0,1.0
1.0,0.0,-0.0,175.441,-0.436276,0.0150329,36.8711,54.7602,96.4609,135.062,37.3956,19.7877,13.737,10.7708,9.08505,8.06755,7.45882,7.13715,7.04735,-0.0150329,0.436276,175.441,0.0,0.0,1.0
1.0,0.0,-0.0,175.771,-0.437666,0.0151398,36.9138,54.8301,95.9014,134.012,37.2827,19.7334,13.7007,10.7429,9.06186,8.04718,7.44015,7.11943,7.02998,-0.0151398,0.437666,175.771,0.0,0.0,1.0
1.0,0.0,-0.0,176.1,-0.439067,0.0152468,36.9569,54.9005,95.334,132.96,37.169,19.6787,13.6641,10.7148,9.03849,8.02664,7.42133,7.10156,7.01247,-0.0152468,0.439067,176.1,0.0,0.0,1.0
1.0,0.0,-0.0,176.429,-0.440481,0.015354,37.0003,54.9714,94.7591,131.906,37.0547,19.6236,13.6272,10.6864,9.01493,8.00594,7.40236,7.08354,6.99482,-0.015354,0.440481,176.429,0.0,0.0,1.0
1.0,0.0,-0.0,176.757,-0.441906,0.0154613,37.0441,55.0428,94.1767,130.849,36.9397,19.5681,13.5901,10.6579,8.99119,7.98508,7.38323,7.06538,6.97702,-0.0154613,0.441906,176.757,0.0,0.0,1.0
1.0,0.0,-0.0,177.086,-0.443342,0.0155687,37.0881,55.1147,93.5869,129.79,36.824,19.5123,13.5526,10.6292,8.96726,7.96405,7.36395,7.04707,6.95907,-0.0155687,0.443342,177.086,0.0,0.0,1.0
1.0,0.0,-0.0,177.415,-0.44479,0.0156762,37.1325,55.1872,92.99,128.73,36.7077,19.456,13.515,10.6002,8.94315,7.94285,7.34452,7.02862,6.94097,-0.0156762,0.44479,177.415,0.0,0.0,1.0
1.0,0.0,-0.0,177.743,-0.446251,0.0157839,37.1772,55.2601,92.3861,127.667,36.5907,19.3994,13.477,10.571,8.91885,7.92148,7.32493,7.01001,6.92273,-0.0157839,0.446251,177.743,0.0,0.0,1.0
1.0,0.0,-0.0,178.071,-0.447723,0.0158917,37.2223,55.3336,91.7753,126.602,36.473,19.3423,13.4387,10.5416,8.89436,7.89995,7.30518,6.99126,6.90434,-0.0158917,0.447723,178.071,0.0,0.0,1.0
1.0,0.0,-0.0,178.399,-0.449207,0.0159996,37.2677,55.4076,91.1579,125.534,36.3547,19.2849,13.4002,10.5119,8.86968,7.87825,7.28528,6.97235,6.8858,-0.0159996,0.449207,178.399,0.0,0.0,1.0
1.0,0.0,-0.0,178.727,-0.450703,0.0161076,37.3134,55.4821,90.5339,124.465,36.2357,19.2271,13.3614,10.4821,8.84482,7.85639,7.26523,6.9533,6.86711,-0.0161076,0.450703,178.727,0.0,0.0,1.0
1.0,0.0,-0.0,179.055,-0.45221,0.0162157,37.3594,55.5571,89.9034,123.393,36.116,19.1689,13.3223,10.452,8.81976,7.83435,7.24501,6.93409,6.84827,-0.0162157,0.45221,179.055,0.0,0.0,1.0
1.0,0.0,-0.0,179.383,-0.45373,0.016324,37.4058,55.6327,89.2667,122.319,35.9956,19.1103,13.283,10.4217,8.79452,7.81214,7.22464,6.91473,6.82928,-0.016324,0.45373,179.383,0.0,0.0,1.0
1.0,0.0,-0.0,179.71,-0.455262,0.0164324,37.4525,55.7088,88.6237,121.243,35.8745,19.0513,13.2433,10.3912,8.76909,7.78977,7.20411,6.89522,6.81014,-0.0164324,0.455262,179.71,0.0,0.0,1.0
1.0,0.0,-0.0,180.038,-0.456806,0.0165408,37.4996,55.7854,87.9747,120.165,35.7528,18.992,13.2034,10.3604,8.74346,7.76722,7.18342,6.87556,6.79085,-0.0165408,0.456806,180.038,0.0,0.0,1.0
1.0,0.0,-0.0,180.365,-0.458362,0.0166494,37.547,55.8626,87.3195,119.085,35.6304,18.9322,13.1632,10.3295,8.71765,7.7445,7.16258,6.85575,6.77141,-0.0166494,0.458362,180.365,0.0,0.0,1.0
1.0,0.0,-0.0,180.692,-0.45993,0.0167581,37.5947,55.9402,86.6586,118.003,35.5073,18.872,13.1227,10.2983,8.69164,7.72161,7.14157,6.83578,6.75182,-0.0167581,0.45993,180.692,0.0,0.0,1.0
1.0,0.0,-0.0,181.019,-0.461511,0.016867,37.6428,56.016,85.9918,116.918,35.3835,18.8114,13.0819,10.2669,8.66544,7.69855,7.12041,6.81565,6.73207,-0.016867,0.461511,181.019,0.0,0.0,1.0
1.0,0.0,-0.0,181.346,-0.463104,0.0169759,37.6912,56.0631,85.3194,115.831,35.259,18.7505,13.0409,10.2352,8.63905,7.67531,7.09908,6.79538,6.71217,-0.0169759,0.463104,181.346,0.0,0.0,1.0
1.0,0.0,-0.0,181.673,-0.464709,0.017085,37.74,56.0766,84.6412,114.743,35.1338,18.6891,12.9995,10.2033,8.61246,7.6519,7.07759,6.77494,6.69212,-0.017085,0.464709,181.673,0.0,0.0,1.0
1.0,0.0,-0.0,181.999,-0.466326,0.0171941,37.7891,56.059,83.9576,113.651,35.0079,18.6273,12.9579,10.1712,8.58567,7.62832,7.05593,6.75435,6.67191,-0.0171941,0.466326,181.999,0.0,0.0,1.0
1.0,0.0,-0.0,182.326,-0.467956,0.0173034,37.8385,56.0124,83.2686,112.558,34.8814,18.5651,12.916,10.1389,8.5587,7.60456,7.03412,6.73361,6.65154,-0.0173034,0.467956,182.326,0.0,0.0,1.0
1.0,0.0,-0.0,182.652,-0.469598,0.0174128,37.8883,55.9387,82.5741,111.463,34.7542,18.5026,12.8737,10.1063,8.53152,7.58063,7.01215,6.71271,6.63103,-0.0174128,0.469598,182.652,0.0,0.0,1.0
1.0,0.0,-0.0,182.978,-0.471253,0.0175223,37.9385,55.8395,81.8743,110.365,34.6262,18.4396,12.8312,10.0735,8.50415,7.55652,6.99,6.69165,6.61035,-0.0175223,0.471253,182.978,0.0,0.0,1.0
1.0,0.0,-0.0,183.304,-0.472921,0.0176318,37.989,55.7165,81.1693,109.266,34.4976,18.3762,12.7884,10.0405,8.47658,7.53224,6.9677,6.67043,6.58952,-0.0176318,0.472921,183.304,0.0,0.0,1.0
1.0,0.0,-0.0,183.63,-0.4746,0.0177415,38.0399,55.5708,80.4592,108.164,34.3683,18.3124,12.7454,10.0072,8.44882,7.50777,6.94523,6.64906,6.56853,-0.0177415,0.4746,183.63,0.0,0.0,1.0
1.0,0.0,-0.0,183.955,-0.476293,0.0178513,38.0911,55.4036,79.744,107.06,34.2382,18.2482,12.702,9.97371,8.42085,7.48313,6.9226,6.62752,6.54738,-0.0178513,0.476293,183.955,0.0,0.0,1.0
1.0,0.0,-0.0,184.281,-0.477998,0.0179613,38.1427,55.2162,79.0238,105.954,34.1075,18.1836,12.6583,9.93998,8.39269,7.45831,6.8998,6.60583,6.52608,-0.0179613,0.477998,184.281,0.0,0.0,1.0
1.0,0.0,-0.0,184.606,-0.479716,0.0180713,38.1946,55.0095,78.2985,104.845,33.9761,18.1185,12.6144,9.90602,8.36432,7.43332,6.87683,6.58398,6.50461,-0.0180713,0.479716,184.606,0.0,0.0,1.0
1.0,0.0,-0.0,184.931,-0.481447,0.0181814,38.2469,54.7842,77.5684,103.735,33.844,18.0531,12.5701,9.87182,8.33576,7.40814,6.85369,6.56196,6.48299,-0.0181814,0.481447,184.931,0.0,0.0,1.0
1.0,0.0,-0.0,185.256,-0.48319,0.0182916,38.2995,54.5414,76.8335,102.622,33.7111,17.9872,12.5255,9.83739,8.30699,7.38278,6.83039,6.53979,6.46121,-0.0182916,0.48319,185.256,0.0,0.0,1.0
1.0,0.0,-0.0,185.581,-0.484946,0.0184019,38.3525,54.2816,76.0937,101.507,33.5776,17.921,12.4807,9.80271,8.27803,7.35725,6.80692,6.51745,6.43926,-0.0184019,0.484946,185.581,0.0,0.0,1.0
1.0,0.0,-0.0,185.906,-0.486715,0.0185124,38.4058,54.0058,75.3492,100.39,33.4434,17.8543,12.4355,9.7678,8.24885,7.33153,6.78329,6.49495,6.41716,-0.0185124,0.486715,185.906,0.0,0.0,1.0
1.0,0.0,-0.0,186.231,-0.488497,0.0186229,38.4596,53.7143,74.6,99.2713,33.3084,17.7872,12.3901,9.73265,8.21948,7.30562,6.75948,6.47229,6.39489,-0.0186229,0.488497,186.231,0.0,0.0,1.0
1.0,0.0,-0.0,186.555,-0.490293,0.0187335,38.513,53.4078,73.8462,98.1501,33.1728,17.7197,12.3443,9.69727,8.1899,7.27954,6.7355,6.44946,6.37246,-0.0187335,0.490293,186.555,0.0,0.0,1.0
1.0,0.0,-0.0,186.879,-0.492101,0.0188442,38.5488,53.087,73.0878,97.0266,33.0369,17.6518,12.2983,9.66164,8.16012,7.25328,6.71135,6.42647,6.34987,-0.0188442,0.492101,186.879,0.0,0.0,1.0
1.0,0.0,-0.0,187.203,-0.493922,0.0189551,38.5605,52.7522,72.3249,95.901,32.9406,17.5834,12.2519,9.62578,8.13014,7.22683,6.68704,6.40332,6.32712,-0.0189551,0.493922,187.203,0.0,0.0,1.0
1.0,0.0,-0.0,187.527,-0.495756,0.019066,38.5493,52.404,71.5575,94.7733,32.9188,17.5147,12.2053,9.58967,8.09995,7.2002,6.66255,6.38,6.3042,-0.019066,0.495756,187.527,0.0,0.0,1.0
1.0,0.0,-0.0,187.542,-0.497601,0.0191795,38.5163,52.0432,70.7864,93.6446,32.9898,17.4454,12.1583,9.55332,8.06956,7.17339,6.6379,6.35653,6.28114,-0.0191795,0.497601,187.542,0.0,0.0,1.0
1.0,0.0,-0.0,187.432,-0.499456,0.0192914,38.4624,51.6706,70.0125,92.5159,33.1818,17.376,12.1112,9.51684,8.03904,7.14647,6.61314,6.33296,6.25796,-0.0192914,0.499456,187.432,0.0,0.0,1.0
