ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
1.0,0.0,0.0,4.89233E-4,0.333322,-0.00284893,4.00009,4.05976,4.25239,4.61132,5.20929,6.20197,7.96089,11.6046,22.6693,200.0,46.8265,23.5749,16.0793,12.4881,10.4682,9.25278,8.52222,8.12746,7.99996
